attack_row_id,date_complete,annee,pays,zone,localite,activite,type_attaque,attack_latitude,attack_longitude,species,nearest_gbif_record_id,nearest_distance_km,gbif_coordinate_uncertainty_m,distance_band,occurrences_within_25km,occurrences_within_100km,juvenile_occurrences_within_100km,gbif_observed_at,gbif_source_url
5691,2015-05-24,2015,USA,Florida,"Cocoa Beach, Brevard  County",Swimming,Unprovoked,28.3184107,-80.6094959,Carcharhinus leucas,6234759244,43.15,29680.0,proximite_regionale,0,5,5,2026-04-17T20:49,https://www.gbif.org/occurrence/6234759244
5691,2015-05-24,2015,USA,Florida,"Cocoa Beach, Brevard  County",Swimming,Unprovoked,28.3184107,-80.6094959,Carcharodon carcharias,6441095820,501.64,257.0,pas_de_proximite_100km,0,0,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
5691,2015-05-24,2015,USA,Florida,"Cocoa Beach, Brevard  County",Swimming,Unprovoked,28.3184107,-80.6094959,Galeocerdo cuvier,6235030691,159.76,29798.0,pas_de_proximite_100km,0,0,0,2026-04-25T11:55,https://www.gbif.org/occurrence/6235030691
5691,2015-05-24,2015,USA,Florida,"Cocoa Beach, Brevard  County",Swimming,Unprovoked,28.3184107,-80.6094959,Rhincodon typus,6253026970,444.43,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
5695,2015-01-08,2015,USA,Florida,,Swimming after falling overboard,Invalid,27.7567667,-81.4639835,Carcharhinus leucas,6147198580,88.92,29775.0,proximite_regionale,0,3,1,2026-02-03T11:54:56,https://www.gbif.org/occurrence/6147198580
5695,2015-01-08,2015,USA,Florida,,Swimming after falling overboard,Invalid,27.7567667,-81.4639835,Carcharodon carcharias,6441095820,580.41,257.0,pas_de_proximite_100km,0,0,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
5695,2015-01-08,2015,USA,Florida,,Swimming after falling overboard,Invalid,27.7567667,-81.4639835,Galeocerdo cuvier,6235030691,159.7,29798.0,pas_de_proximite_100km,0,0,0,2026-04-25T11:55,https://www.gbif.org/occurrence/6235030691
5695,2015-01-08,2015,USA,Florida,,Swimming after falling overboard,Invalid,27.7567667,-81.4639835,Rhincodon typus,6253026970,360.16,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
5701,2015-11-15,2015,USA,Florida,"Palm Beach, Palm Beach County",Swimming,Unprovoked,26.7056172,-80.0361517,Carcharhinus leucas,6236555493,8.87,29822.0,proximite_forte,6,10,1,2026-04-22T14:46:47,https://www.gbif.org/occurrence/6236555493
5701,2015-11-15,2015,USA,Florida,"Palm Beach, Palm Beach County",Swimming,Unprovoked,26.7056172,-80.0361517,Carcharodon carcharias,6441095820,675.4,257.0,pas_de_proximite_100km,0,0,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
5701,2015-11-15,2015,USA,Florida,"Palm Beach, Palm Beach County",Swimming,Unprovoked,26.7056172,-80.0361517,Galeocerdo cuvier,6235030691,28.29,29798.0,proximite_regionale,0,2,0,2026-04-25T11:55,https://www.gbif.org/occurrence/6235030691
5701,2015-11-15,2015,USA,Florida,"Palm Beach, Palm Beach County",Swimming,Unprovoked,26.7056172,-80.0361517,Rhincodon typus,6253026970,321.03,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
5709,2015-06-11,2015,USA,North Carolina,"Ocean Isle, Brunswick County",Boogie boarding,Unprovoked,33.8943393,-78.426672,Carcharhinus leucas,6130999421,577.67,29533.0,pas_de_proximite_100km,0,0,0,2026-01-17T15:30:29,https://www.gbif.org/occurrence/6130999421
5709,2015-06-11,2015,USA,North Carolina,"Ocean Isle, Brunswick County",Boogie boarding,Unprovoked,33.8943393,-78.426672,Carcharodon carcharias,6479594785,83.31,53267.0,proximite_regionale,0,1,0,2026-07-14T07:15:20,https://www.gbif.org/occurrence/6479594785
5709,2015-06-11,2015,USA,North Carolina,"Ocean Isle, Brunswick County",Boogie boarding,Unprovoked,33.8943393,-78.426672,Galeocerdo cuvier,6399752821,14.49,28902.0,proximite_forte,1,2,0,2026-06-04T11:19,https://www.gbif.org/occurrence/6399752821
5709,2015-06-11,2015,USA,North Carolina,"Ocean Isle, Brunswick County",Boogie boarding,Unprovoked,33.8943393,-78.426672,Rhincodon typus,6253026970,1097.81,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
5721,2015-10-05,2015,USA,Texas,Galveston,Wading,Unprovoked,29.3872254,-94.992736,Carcharhinus leucas,6188346293,181.44,29582.0,pas_de_proximite_100km,0,0,0,2026-04-05T19:42,https://www.gbif.org/occurrence/6188346293
5721,2015-10-05,2015,USA,Texas,Galveston,Wading,Unprovoked,29.3872254,-94.992736,Carcharodon carcharias,6400039718,791.27,49.0,pas_de_proximite_100km,0,0,0,2026-02-25T14:55,https://www.gbif.org/occurrence/6400039718
5721,2015-10-05,2015,USA,Texas,Galveston,Wading,Unprovoked,29.3872254,-94.992736,Galeocerdo cuvier,6479866652,286.77,29704.0,pas_de_proximite_100km,0,0,0,2026-08-03T16:05,https://www.gbif.org/occurrence/6479866652
5721,2015-10-05,2015,USA,Texas,Galveston,Wading,Unprovoked,29.3872254,-94.992736,Rhincodon typus,6178385871,527.22,29751.0,pas_de_proximite_100km,0,0,0,2026-03-06T11:12:50,https://www.gbif.org/occurrence/6178385871
5725,2015-02-15,2015,ATLANTIC OCEAN,,,Transatlantic Rowing,Watercraft,13.581921,-38.320312,Carcharhinus leucas,6178405378,4144.72,70575.0,pas_de_proximite_100km,0,0,0,2026-02-18T16:22,https://www.gbif.org/occurrence/6178405378
5725,2015-02-15,2015,ATLANTIC OCEAN,,,Transatlantic Rowing,Watercraft,13.581921,-38.320312,Carcharodon carcharias,6400181485,4349.71,43.0,pas_de_proximite_100km,0,0,0,2026-06-05T11:25:01,https://www.gbif.org/occurrence/6400181485
5725,2015-02-15,2015,ATLANTIC OCEAN,,,Transatlantic Rowing,Watercraft,13.581921,-38.320312,Galeocerdo cuvier,6188381210,2694.44,30683.0,pas_de_proximite_100km,0,0,0,2026-02-23T09:32,https://www.gbif.org/occurrence/6188381210
5725,2015-02-15,2015,ATLANTIC OCEAN,,,Transatlantic Rowing,Watercraft,13.581921,-38.320312,Rhincodon typus,6133129315,3148.9,31179.0,pas_de_proximite_100km,0,0,0,2026-01-30T11:50:16,https://www.gbif.org/occurrence/6133129315
5726,2015-05-29,2015,USA,Florida,"Cocoa Beach, Brevard  County",Standing,Unprovoked,28.3184107,-80.6094959,Carcharhinus leucas,6234759244,43.15,29680.0,proximite_regionale,0,5,5,2026-04-17T20:49,https://www.gbif.org/occurrence/6234759244
5726,2015-05-29,2015,USA,Florida,"Cocoa Beach, Brevard  County",Standing,Unprovoked,28.3184107,-80.6094959,Carcharodon carcharias,6441095820,501.64,257.0,pas_de_proximite_100km,0,0,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
5726,2015-05-29,2015,USA,Florida,"Cocoa Beach, Brevard  County",Standing,Unprovoked,28.3184107,-80.6094959,Galeocerdo cuvier,6235030691,159.76,29798.0,pas_de_proximite_100km,0,0,0,2026-04-25T11:55,https://www.gbif.org/occurrence/6235030691
5726,2015-05-29,2015,USA,Florida,"Cocoa Beach, Brevard  County",Standing,Unprovoked,28.3184107,-80.6094959,Rhincodon typus,6253026970,444.43,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
5731,2015-09-17,2015,USA,Florida,"Jacksonville Beach, Duval County",Surfing,Unprovoked,30.2946859,-81.3931396,Carcharhinus leucas,6133570230,141.6,29533.0,pas_de_proximite_100km,0,0,0,2026-01-28T17:22:37,https://www.gbif.org/occurrence/6133570230
5731,2015-09-17,2015,USA,Florida,"Jacksonville Beach, Duval County",Surfing,Unprovoked,30.2946859,-81.3931396,Carcharodon carcharias,6441095820,314.31,257.0,pas_de_proximite_100km,0,0,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
5731,2015-09-17,2015,USA,Florida,"Jacksonville Beach, Duval County",Surfing,Unprovoked,30.2946859,-81.3931396,Galeocerdo cuvier,6399953055,53.35,29433.0,proximite_regionale,0,1,0,2026-06-07T17:14:40,https://www.gbif.org/occurrence/6399953055
5731,2015-09-17,2015,USA,Florida,"Jacksonville Beach, Duval County",Surfing,Unprovoked,30.2946859,-81.3931396,Rhincodon typus,6253026970,639.65,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
5734,2015-09-03,2015,USA,South Carolina,"Myrtle Beach, Horry County",Inconnue,Unprovoked,33.6956461,-78.8900409,Carcharhinus leucas,6130999421,541.07,29533.0,pas_de_proximite_100km,0,0,0,2026-01-17T15:30:29,https://www.gbif.org/occurrence/6130999421
5734,2015-09-03,2015,USA,South Carolina,"Myrtle Beach, Horry County",Inconnue,Unprovoked,33.6956461,-78.8900409,Carcharodon carcharias,6479594785,36.6,53267.0,proximite_regionale,0,1,0,2026-07-14T07:15:20,https://www.gbif.org/occurrence/6479594785
5734,2015-09-03,2015,USA,South Carolina,"Myrtle Beach, Horry County",Inconnue,Unprovoked,33.6956461,-78.8900409,Galeocerdo cuvier,6399752821,35.29,28902.0,proximite_regionale,0,1,0,2026-06-04T11:19,https://www.gbif.org/occurrence/6399752821
5734,2015-09-03,2015,USA,South Carolina,"Myrtle Beach, Horry County",Inconnue,Unprovoked,33.6956461,-78.8900409,Rhincodon typus,6253026970,1062.68,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
5744,2015-07-03,2015,AUSTRALIA,New South Wales,Lennox Head,Surfing,Unprovoked,-28.7910334,153.5878047,Carcharhinus leucas,6159543580,151.68,122.0,pas_de_proximite_100km,0,0,0,2026-02-14T19:35:12,https://www.gbif.org/occurrence/6159543580
5744,2015-07-03,2015,AUSTRALIA,New South Wales,Lennox Head,Surfing,Unprovoked,-28.7910334,153.5878047,Carcharodon carcharias,6162878281,151.44,7.0,pas_de_proximite_100km,0,0,0,2026-02-22T09:03:13,https://www.gbif.org/occurrence/6162878281
5744,2015-07-03,2015,AUSTRALIA,New South Wales,Lennox Head,Surfing,Unprovoked,-28.7910334,153.5878047,Galeocerdo cuvier,6133086834,59.21,5.0,proximite_regionale,0,1,1,2026-02-02T13:14:46,https://www.gbif.org/occurrence/6133086834
5744,2015-07-03,2015,AUSTRALIA,New South Wales,Lennox Head,Surfing,Unprovoked,-28.7910334,153.5878047,Rhincodon typus,5938466615,1623.12,30841.0,pas_de_proximite_100km,0,0,0,2026-01-03T11:33,https://www.gbif.org/occurrence/5938466615
5748,2015-11-01,2015,USA,Florida,"Cocoa Beach, Brevard  County",Wading,Unprovoked,28.3184107,-80.6094959,Carcharhinus leucas,6234759244,43.15,29680.0,proximite_regionale,0,5,5,2026-04-17T20:49,https://www.gbif.org/occurrence/6234759244
5748,2015-11-01,2015,USA,Florida,"Cocoa Beach, Brevard  County",Wading,Unprovoked,28.3184107,-80.6094959,Carcharodon carcharias,6441095820,501.64,257.0,pas_de_proximite_100km,0,0,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
5748,2015-11-01,2015,USA,Florida,"Cocoa Beach, Brevard  County",Wading,Unprovoked,28.3184107,-80.6094959,Galeocerdo cuvier,6235030691,159.76,29798.0,pas_de_proximite_100km,0,0,0,2026-04-25T11:55,https://www.gbif.org/occurrence/6235030691
5748,2015-11-01,2015,USA,Florida,"Cocoa Beach, Brevard  County",Wading,Unprovoked,28.3184107,-80.6094959,Rhincodon typus,6253026970,444.43,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
5750,2015-07-08,2015,USA,California,"Huntington Beach, Orange County",Treading water,Invalid,33.6783336,-118.000016,Carcharhinus leucas,6334261088,1391.73,30175.0,pas_de_proximite_100km,0,0,0,2026-05-21T11:26,https://www.gbif.org/occurrence/6334261088
5750,2015-07-08,2015,USA,California,"Huntington Beach, Orange County",Treading water,Invalid,33.6783336,-118.000016,Carcharodon carcharias,6333847816,45.35,6.0,proximite_regionale,0,3,1,2026-05-25T09:35:36,https://www.gbif.org/occurrence/6333847816
5750,2015-07-08,2015,USA,California,"Huntington Beach, Orange County",Treading water,Invalid,33.6783336,-118.000016,Galeocerdo cuvier,6400211599,1757.15,30580.0,pas_de_proximite_100km,0,0,0,2026-05-28T10:51:24,https://www.gbif.org/occurrence/6400211599
5750,2015-07-08,2015,USA,California,"Huntington Beach, Orange County",Treading water,Invalid,33.6783336,-118.000016,Rhincodon typus,6130536863,1255.22,5588.0,pas_de_proximite_100km,0,0,0,2026-01-05T15:29:36,https://www.gbif.org/occurrence/6130536863
5751,2015-06-25,2015,AUSTRALIA,Western Australia,Rottnest Island,Swimming,Provoked,-32.0070095,115.5205271,Carcharhinus leucas,6185213952,136.98,6264.0,pas_de_proximite_100km,0,0,0,2026-03-07T16:35,https://www.gbif.org/occurrence/6185213952
5751,2015-06-25,2015,AUSTRALIA,Western Australia,Rottnest Island,Swimming,Provoked,-32.0070095,115.5205271,Carcharodon carcharias,6431130723,1926.92,4634.0,pas_de_proximite_100km,0,0,0,2026-04-22T09:31,https://www.gbif.org/occurrence/6431130723
5751,2015-06-25,2015,AUSTRALIA,Western Australia,Rottnest Island,Swimming,Provoked,-32.0070095,115.5205271,Galeocerdo cuvier,6520390560,1000.17,8.0,pas_de_proximite_100km,0,0,0,2026-08-31T14:06,https://www.gbif.org/occurrence/6520390560
5751,2015-06-25,2015,AUSTRALIA,Western Australia,Rottnest Island,Swimming,Provoked,-32.0070095,115.5205271,Rhincodon typus,6235956991,1080.07,30278.0,pas_de_proximite_100km,0,0,0,2026-04-22T13:33:02,https://www.gbif.org/occurrence/6235956991
5755,2015-07-10,2015,USA,California,"Huntington Beach, Orange County",Surfing,Unprovoked,33.6783336,-118.000016,Carcharhinus leucas,6334261088,1391.73,30175.0,pas_de_proximite_100km,0,0,0,2026-05-21T11:26,https://www.gbif.org/occurrence/6334261088
5755,2015-07-10,2015,USA,California,"Huntington Beach, Orange County",Surfing,Unprovoked,33.6783336,-118.000016,Carcharodon carcharias,6333847816,45.35,6.0,proximite_regionale,0,3,1,2026-05-25T09:35:36,https://www.gbif.org/occurrence/6333847816
5755,2015-07-10,2015,USA,California,"Huntington Beach, Orange County",Surfing,Unprovoked,33.6783336,-118.000016,Galeocerdo cuvier,6400211599,1757.15,30580.0,pas_de_proximite_100km,0,0,0,2026-05-28T10:51:24,https://www.gbif.org/occurrence/6400211599
5755,2015-07-10,2015,USA,California,"Huntington Beach, Orange County",Surfing,Unprovoked,33.6783336,-118.000016,Rhincodon typus,6130536863,1255.22,5588.0,pas_de_proximite_100km,0,0,0,2026-01-05T15:29:36,https://www.gbif.org/occurrence/6130536863
5758,2015-07-26,2015,USA,Florida,"Daytona Beach, Volusia County",Surfing,Unprovoked,29.2108147,-81.0228331,Carcharhinus leucas,6133570230,19.73,29533.0,proximite_forte,2,2,2,2026-01-28T17:22:37,https://www.gbif.org/occurrence/6133570230
5758,2015-07-26,2015,USA,Florida,"Daytona Beach, Volusia County",Surfing,Unprovoked,29.2108147,-81.0228331,Carcharodon carcharias,6441095820,413.1,257.0,pas_de_proximite_100km,0,0,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
5758,2015-07-26,2015,USA,Florida,"Daytona Beach, Volusia County",Surfing,Unprovoked,29.2108147,-81.0228331,Galeocerdo cuvier,6399953055,72.96,29433.0,proximite_regionale,0,1,0,2026-06-07T17:14:40,https://www.gbif.org/occurrence/6399953055
5758,2015-07-26,2015,USA,Florida,"Daytona Beach, Volusia County",Surfing,Unprovoked,29.2108147,-81.0228331,Rhincodon typus,6253026970,527.37,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
5766,2015-05-20,2015,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Carcharhinus leucas,6133570230,11.63,29533.0,proximite_forte,2,2,2,2026-01-28T17:22:37,https://www.gbif.org/occurrence/6133570230
5766,2015-05-20,2015,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Carcharodon carcharias,6441095820,430.55,257.0,pas_de_proximite_100km,0,0,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
5766,2015-05-20,2015,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Galeocerdo cuvier,6399953055,95.51,29433.0,proximite_regionale,0,1,0,2026-06-07T17:14:40,https://www.gbif.org/occurrence/6399953055
5766,2015-05-20,2015,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Rhincodon typus,6253026970,509.66,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
5771,2015-11-16,2015,USA,Florida,"Playalinda Beach, Brevard County",Surfing,Unprovoked,28.6773237,-80.6472179,Carcharhinus leucas,6130999421,52.09,29533.0,proximite_regionale,0,3,3,2026-01-17T15:30:29,https://www.gbif.org/occurrence/6130999421
5771,2015-11-16,2015,USA,Florida,"Playalinda Beach, Brevard County",Surfing,Unprovoked,28.6773237,-80.6472179,Carcharodon carcharias,6441095820,462.84,257.0,pas_de_proximite_100km,0,0,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
5771,2015-11-16,2015,USA,Florida,"Playalinda Beach, Brevard County",Surfing,Unprovoked,28.6773237,-80.6472179,Galeocerdo cuvier,6399953055,142.04,29433.0,pas_de_proximite_100km,0,0,0,2026-06-07T17:14:40,https://www.gbif.org/occurrence/6399953055
5771,2015-11-16,2015,USA,Florida,"Playalinda Beach, Brevard County",Surfing,Unprovoked,28.6773237,-80.6472179,Rhincodon typus,6253026970,480.57,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
5774,2015-05-29,2015,USA,Florida,"New Smyrna Beach, Volusia County",Wading,Unprovoked,29.0258132,-80.9271271,Carcharhinus leucas,6133570230,11.63,29533.0,proximite_forte,2,2,2,2026-01-28T17:22:37,https://www.gbif.org/occurrence/6133570230
5774,2015-05-29,2015,USA,Florida,"New Smyrna Beach, Volusia County",Wading,Unprovoked,29.0258132,-80.9271271,Carcharodon carcharias,6441095820,430.55,257.0,pas_de_proximite_100km,0,0,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
5774,2015-05-29,2015,USA,Florida,"New Smyrna Beach, Volusia County",Wading,Unprovoked,29.0258132,-80.9271271,Galeocerdo cuvier,6399953055,95.51,29433.0,proximite_regionale,0,1,0,2026-06-07T17:14:40,https://www.gbif.org/occurrence/6399953055
5774,2015-05-29,2015,USA,Florida,"New Smyrna Beach, Volusia County",Wading,Unprovoked,29.0258132,-80.9271271,Rhincodon typus,6253026970,509.66,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
5789,2015-10-21,2015,USA,Florida,"Playalinda Beach, Brevard County",Surfing,Unprovoked,28.6773237,-80.6472179,Carcharhinus leucas,6130999421,52.09,29533.0,proximite_regionale,0,3,3,2026-01-17T15:30:29,https://www.gbif.org/occurrence/6130999421
5789,2015-10-21,2015,USA,Florida,"Playalinda Beach, Brevard County",Surfing,Unprovoked,28.6773237,-80.6472179,Carcharodon carcharias,6441095820,462.84,257.0,pas_de_proximite_100km,0,0,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
5789,2015-10-21,2015,USA,Florida,"Playalinda Beach, Brevard County",Surfing,Unprovoked,28.6773237,-80.6472179,Galeocerdo cuvier,6399953055,142.04,29433.0,pas_de_proximite_100km,0,0,0,2026-06-07T17:14:40,https://www.gbif.org/occurrence/6399953055
5789,2015-10-21,2015,USA,Florida,"Playalinda Beach, Brevard County",Surfing,Unprovoked,28.6773237,-80.6472179,Rhincodon typus,6253026970,480.57,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
5791,2015-10-04,2015,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Carcharhinus leucas,6133570230,11.63,29533.0,proximite_forte,2,2,2,2026-01-28T17:22:37,https://www.gbif.org/occurrence/6133570230
5791,2015-10-04,2015,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Carcharodon carcharias,6441095820,430.55,257.0,pas_de_proximite_100km,0,0,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
5791,2015-10-04,2015,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Galeocerdo cuvier,6399953055,95.51,29433.0,proximite_regionale,0,1,0,2026-06-07T17:14:40,https://www.gbif.org/occurrence/6399953055
5791,2015-10-04,2015,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Rhincodon typus,6253026970,509.66,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
5792,2015-08-19,2015,USA,Florida,"Jacksonville Beach, Duval County",Walking,Unprovoked,30.2946859,-81.3931396,Carcharhinus leucas,6133570230,141.6,29533.0,pas_de_proximite_100km,0,0,0,2026-01-28T17:22:37,https://www.gbif.org/occurrence/6133570230
5792,2015-08-19,2015,USA,Florida,"Jacksonville Beach, Duval County",Walking,Unprovoked,30.2946859,-81.3931396,Carcharodon carcharias,6441095820,314.31,257.0,pas_de_proximite_100km,0,0,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
5792,2015-08-19,2015,USA,Florida,"Jacksonville Beach, Duval County",Walking,Unprovoked,30.2946859,-81.3931396,Galeocerdo cuvier,6399953055,53.35,29433.0,proximite_regionale,0,1,0,2026-06-07T17:14:40,https://www.gbif.org/occurrence/6399953055
5792,2015-08-19,2015,USA,Florida,"Jacksonville Beach, Duval County",Walking,Unprovoked,30.2946859,-81.3931396,Rhincodon typus,6253026970,639.65,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
5794,2015-06-26,2015,USA,Florida,"Jacksonville Beach, Duval County",Swimming,Invalid,30.2946859,-81.3931396,Carcharhinus leucas,6133570230,141.6,29533.0,pas_de_proximite_100km,0,0,0,2026-01-28T17:22:37,https://www.gbif.org/occurrence/6133570230
5794,2015-06-26,2015,USA,Florida,"Jacksonville Beach, Duval County",Swimming,Invalid,30.2946859,-81.3931396,Carcharodon carcharias,6441095820,314.31,257.0,pas_de_proximite_100km,0,0,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
5794,2015-06-26,2015,USA,Florida,"Jacksonville Beach, Duval County",Swimming,Invalid,30.2946859,-81.3931396,Galeocerdo cuvier,6399953055,53.35,29433.0,proximite_regionale,0,1,0,2026-06-07T17:14:40,https://www.gbif.org/occurrence/6399953055
5794,2015-06-26,2015,USA,Florida,"Jacksonville Beach, Duval County",Swimming,Invalid,30.2946859,-81.3931396,Rhincodon typus,6253026970,639.65,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
5812,2015-04-13,2015,USA,Florida,"Florida Keys, Monroe County",Photographing the shark,Unprovoked,24.6736205,-81.4981792,Carcharhinus leucas,6273845090,7.22,30047.0,proximite_forte,2,5,3,2026-04-24T11:59,https://www.gbif.org/occurrence/6273845090
5812,2015-04-13,2015,USA,Florida,"Florida Keys, Monroe County",Photographing the shark,Unprovoked,24.6736205,-81.4981792,Carcharodon carcharias,6400039718,825.73,49.0,pas_de_proximite_100km,0,0,0,2026-02-25T14:55,https://www.gbif.org/occurrence/6400039718
5812,2015-04-13,2015,USA,Florida,"Florida Keys, Monroe County",Photographing the shark,Unprovoked,24.6736205,-81.4981792,Galeocerdo cuvier,5133758058,53.51,30025.0,proximite_regionale,0,1,0,2025-03-01T13:40,https://www.gbif.org/occurrence/5133758058
5812,2015-04-13,2015,USA,Florida,"Florida Keys, Monroe County",Photographing the shark,Unprovoked,24.6736205,-81.4981792,Rhincodon typus,6253026970,72.94,30069.0,proximite_regionale,0,1,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
5820,2015-08-22,2015,USA,Florida,"Cocoa Beach, Brevard  County",Inconnue,Invalid,28.3184107,-80.6094959,Carcharhinus leucas,6234759244,43.15,29680.0,proximite_regionale,0,5,5,2026-04-17T20:49,https://www.gbif.org/occurrence/6234759244
5820,2015-08-22,2015,USA,Florida,"Cocoa Beach, Brevard  County",Inconnue,Invalid,28.3184107,-80.6094959,Carcharodon carcharias,6441095820,501.64,257.0,pas_de_proximite_100km,0,0,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
5820,2015-08-22,2015,USA,Florida,"Cocoa Beach, Brevard  County",Inconnue,Invalid,28.3184107,-80.6094959,Galeocerdo cuvier,6235030691,159.76,29798.0,pas_de_proximite_100km,0,0,0,2026-04-25T11:55,https://www.gbif.org/occurrence/6235030691
5820,2015-08-22,2015,USA,Florida,"Cocoa Beach, Brevard  County",Inconnue,Invalid,28.3184107,-80.6094959,Rhincodon typus,6253026970,444.43,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
5827,2016-09-18,2016,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Carcharhinus leucas,6133570230,11.63,29533.0,proximite_forte,2,2,2,2026-01-28T17:22:37,https://www.gbif.org/occurrence/6133570230
5827,2016-09-18,2016,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Carcharodon carcharias,6441095820,430.55,257.0,pas_de_proximite_100km,0,0,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
5827,2016-09-18,2016,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Galeocerdo cuvier,6399953055,95.51,29433.0,proximite_regionale,0,1,0,2026-06-07T17:14:40,https://www.gbif.org/occurrence/6399953055
5827,2016-09-18,2016,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Rhincodon typus,6253026970,509.66,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
5829,2016-09-18,2016,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Carcharhinus leucas,6133570230,11.63,29533.0,proximite_forte,2,2,2,2026-01-28T17:22:37,https://www.gbif.org/occurrence/6133570230
5829,2016-09-18,2016,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Carcharodon carcharias,6441095820,430.55,257.0,pas_de_proximite_100km,0,0,0,2026-03-27T20:47:37,https://www.gbif.org/occurrence/6441095820
5829,2016-09-18,2016,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Galeocerdo cuvier,6399953055,95.51,29433.0,proximite_regionale,0,1,0,2026-06-07T17:14:40,https://www.gbif.org/occurrence/6399953055
5829,2016-09-18,2016,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,Unprovoked,29.0258132,-80.9271271,Rhincodon typus,6253026970,509.66,30069.0,pas_de_proximite_100km,0,0,0,2026-04-27T07:00,https://www.gbif.org/occurrence/6253026970
