source,source_record_id,species,scientific_name,observed_at,latitude,longitude,country,locality,life_stage,basis_of_record,coordinate_uncertainty_m,dataset_name,license,source_url,retrieved_at
gbif,6234263287,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-04-05T12:50:31,8.41844,-83.204548,Costa Rica,,,HUMAN_OBSERVATION,31279.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6234263287,2026-09-23T07:34:08.019566+00:00
gbif,6234552833,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-04-15T06:28,9.415135,123.384953,Philippines,,,HUMAN_OBSERVATION,31236.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6234552833,2026-09-23T07:34:08.019566+00:00
gbif,6234701800,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-04-15T05:55,9.517078,123.315512,Philippines,,,HUMAN_OBSERVATION,31236.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6234701800,2026-09-23T07:34:08.019566+00:00
gbif,6234793635,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-04-08T18:44,24.190885,-110.38586,Mexico,,,HUMAN_OBSERVATION,10851.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6234793635,2026-09-23T07:34:08.019566+00:00
gbif,6234868157,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-04-22T08:53:38,24.178312,-110.376197,Mexico,,Adult,HUMAN_OBSERVATION,2.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6234868157,2026-09-23T07:34:08.019566+00:00
gbif,6234870878,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-04-15T06:02,9.562987,123.286419,Philippines,,,HUMAN_OBSERVATION,31236.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6234870878,2026-09-23T07:34:08.019566+00:00
gbif,6234948850,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-04-19T03:51:14,-6.164125,39.564626,"Tanzania, United Republic of",,,HUMAN_OBSERVATION,31362.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6234948850,2026-09-23T07:34:08.019566+00:00
gbif,6234985773,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-04-15T06:30,9.597337,123.319596,Philippines,,,HUMAN_OBSERVATION,31236.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6234985773,2026-09-23T07:34:08.019566+00:00
gbif,6235569034,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-04-15T06:42,9.561406,123.369881,Philippines,,,HUMAN_OBSERVATION,31236.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6235569034,2026-09-23T07:34:08.019566+00:00
gbif,6235735883,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-04-15T06:39,9.578407,123.276337,Philippines,,,HUMAN_OBSERVATION,31236.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6235735883,2026-09-23T07:34:08.019566+00:00
gbif,6235956991,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-04-22T13:33:02,-22.416072,113.788815,Australia,,,HUMAN_OBSERVATION,30278.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6235956991,2026-09-23T07:34:08.019566+00:00
gbif,6252804893,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-04-24T15:08,-22.854039,-42.070661,Brazil,,,HUMAN_OBSERVATION,30237.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/6252804893,2026-09-23T07:34:08.019566+00:00
gbif,6253026970,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-04-27T07:00,24.588384,-82.213677,United States of America,,,HUMAN_OBSERVATION,30069.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6253026970,2026-09-23T07:34:08.019566+00:00
gbif,6253248384,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-04-28T15:00:51,-0.432357,-90.062782,Ecuador,,,HUMAN_OBSERVATION,31451.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6253248384,2026-09-23T07:34:08.019566+00:00
gbif,6451503681,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-04-10T12:00,9.969365,99.976104,Thailand,,,HUMAN_OBSERVATION,31218.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6451503681,2026-09-23T07:34:08.019566+00:00
gbif,6481324816,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-04-04T07:53:25,20.062471,40.161902,Saudi Arabia,,,HUMAN_OBSERVATION,30508.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6481324816,2026-09-23T07:34:08.019566+00:00
gbif,6252147277,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-05-01T08:31:20,6.356404,-77.487534,Colombia,,,HUMAN_OBSERVATION,31356.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6252147277,2026-09-23T07:34:08.019566+00:00
gbif,6273339611,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-05-11T04:12:38,-4.373405,55.906145,Seychelles,,,HUMAN_OBSERVATION,31407.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6273339611,2026-09-23T07:34:08.019566+00:00
gbif,6273508584,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-05-04T13:10:54,25.946826,36.10426,Saudi Arabia,,,HUMAN_OBSERVATION,32561.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6273508584,2026-09-23T07:34:08.019566+00:00
